P=130uW, PolA Resonances Side(1um) and Top Coupled. 
Vpiezo(Time[s]orWavelength[nm]), Optical Power[W],Amplitude, phase, Secondary Power[W]
1.5505264922275E+3	7.5894345100000E-7	0.0000000000000E+0	0.0000000000000E+0	6.6346746700000E-9
1.5505283265998E+3	8.2954767100000E-7	0.0000000000000E+0	0.0000000000000E+0	3.0608156020000E-9
1.5505301609721E+3	8.8785071100000E-7	0.0000000000000E+0	0.0000000000000E+0	3.9038120225000E-9
1.5505319953444E+3	9.4053136500000E-7	0.0000000000000E+0	0.0000000000000E+0	5.5875312805000E-9
1.5505338297167E+3	9.7979290700000E-7	0.0000000000000E+0	0.0000000000000E+0	4.9363897375000E-9
1.5505356640890E+3	1.0066525400000E-6	0.0000000000000E+0	0.0000000000000E+0	2.1259928040000E-9
1.5505374984612E+3	1.0310959400000E-6	0.0000000000000E+0	0.0000000000000E+0	3.9750042410000E-9
1.5505393328335E+3	1.0542805100000E-6	0.0000000000000E+0	0.0000000000000E+0	5.2822447535000E-9
1.5505411672058E+3	1.0692259600000E-6	0.0000000000000E+0	0.0000000000000E+0	2.0363049460000E-9
1.5505430015781E+3	1.0759341600000E-6	0.0000000000000E+0	0.0000000000000E+0	2.1027556680000E-9
1.5505448359504E+3	1.0887677000000E-6	0.0000000000000E+0	0.0000000000000E+0	4.4212701390000E-9
1.5505466703227E+3	1.0971910000000E-6	0.0000000000000E+0	0.0000000000000E+0	4.1439824530000E-9
1.5505485046950E+3	1.1005902600000E-6	0.0000000000000E+0	0.0000000000000E+0	1.7364320220000E-9
1.5505503390673E+3	1.1010701500000E-6	0.0000000000000E+0	0.0000000000000E+0	1.9256010995000E-9
1.5505521734396E+3	1.1083604400000E-6	0.0000000000000E+0	0.0000000000000E+0	3.6726221740000E-9
1.5505540078119E+3	1.1115677600000E-6	0.0000000000000E+0	0.0000000000000E+0	3.1317377195000E-9
1.5505558421842E+3	1.1088533000000E-6	0.0000000000000E+0	0.0000000000000E+0	9.9556639650000E-10
1.5505576765565E+3	1.1074325600000E-6	0.0000000000000E+0	0.0000000000000E+0	2.1299347680000E-9
1.5505595109288E+3	1.1102683800000E-6	0.0000000000000E+0	0.0000000000000E+0	1.9657093950000E-9
1.5505613453011E+3	1.1101526500000E-6	0.0000000000000E+0	0.0000000000000E+0	1.1482207685000E-9
1.5505631796734E+3	1.1064916400000E-6	0.0000000000000E+0	0.0000000000000E+0	1.4842276215000E-9
1.5505650140457E+3	1.1035084800000E-6	0.0000000000000E+0	0.0000000000000E+0	3.4563398155000E-9
1.5505668484180E+3	1.1025357600000E-6	0.0000000000000E+0	0.0000000000000E+0	2.8548615615000E-9
1.5505686827903E+3	1.1000714700000E-6	0.0000000000000E+0	0.0000000000000E+0	1.3056045925000E-9
1.5505705171626E+3	1.0949059600000E-6	0.0000000000000E+0	0.0000000000000E+0	1.6331823040000E-9
1.5505723515349E+3	1.0897343100000E-6	0.0000000000000E+0	0.0000000000000E+0	3.2792551675000E-9
1.5505741859072E+3	1.0879868900000E-6	0.0000000000000E+0	0.0000000000000E+0	3.0064479445000E-9
1.5505760202794E+3	1.0853625400000E-6	0.0000000000000E+0	0.0000000000000E+0	1.6228483635000E-9
