P=130uW, PolA Resonances Side(1um) and Top Coupled. 
Vpiezo(Time[s]orWavelength[nm]), Optical Power[W],Amplitude, phase, Secondary Power[W]
1.5502751690976E+3	1.0639584400000E-6	0.0000000000000E+0	0.0000000000000E+0	2.9679810550000E-9
1.5502836808675E+3	1.0540241800000E-6	0.0000000000000E+0	0.0000000000000E+0	5.0462831575000E-9
1.5502921926375E+3	1.0426559200000E-6	0.0000000000000E+0	0.0000000000000E+0	4.0060346170000E-9
1.5503007044075E+3	1.0405052200000E-6	0.0000000000000E+0	0.0000000000000E+0	3.5326395325000E-9
1.5503092161774E+3	1.0377921800000E-6	0.0000000000000E+0	0.0000000000000E+0	4.9122187530000E-9
1.5503177279474E+3	1.0405376700000E-6	0.0000000000000E+0	0.0000000000000E+0	4.9487618440000E-9
1.5503262397173E+3	1.0467208500000E-6	0.0000000000000E+0	0.0000000000000E+0	4.8017521045000E-9
1.5503347514873E+3	1.0551318100000E-6	0.0000000000000E+0	0.0000000000000E+0	4.8624636905000E-9
1.5503432632573E+3	1.0643742900000E-6	0.0000000000000E+0	0.0000000000000E+0	7.5589900750000E-9
1.5503517750272E+3	1.0659103000000E-6	0.0000000000000E+0	0.0000000000000E+0	7.2060034800000E-9
1.5503602867972E+3	1.0589725100000E-6	0.0000000000000E+0	0.0000000000000E+0	9.2271245950000E-9
1.5503687985671E+3	1.0198131200000E-6	0.0000000000000E+0	0.0000000000000E+0	8.2749139200000E-9
1.5503773103371E+3	9.9615619200000E-7	0.0000000000000E+0	0.0000000000000E+0	1.0912421975000E-8
1.5503858221070E+3	1.0004933400000E-6	0.0000000000000E+0	0.0000000000000E+0	2.6769938780000E-9
1.5503943338770E+3	1.0003021600000E-6	0.0000000000000E+0	0.0000000000000E+0	5.9581802215000E-9
1.5504028456470E+3	9.8638874600000E-7	0.0000000000000E+0	0.0000000000000E+0	2.5382890845000E-9
1.5504113574169E+3	9.6536533000000E-7	0.0000000000000E+0	0.0000000000000E+0	3.9306102095000E-9
1.5504198691869E+3	9.7718242000000E-7	0.0000000000000E+0	0.0000000000000E+0	2.9597636965000E-9
1.5504283809568E+3	1.0155034000000E-6	0.0000000000000E+0	0.0000000000000E+0	5.4687272445000E-9
1.5504368927268E+3	1.0373441300000E-6	0.0000000000000E+0	0.0000000000000E+0	3.4420402900000E-9
1.5504454044968E+3	1.0437636800000E-6	0.0000000000000E+0	0.0000000000000E+0	4.3969697655000E-9
1.5504539162667E+3	1.0455434900000E-6	0.0000000000000E+0	0.0000000000000E+0	2.7929010070000E-9
1.5504624280367E+3	1.0337843000000E-6	0.0000000000000E+0	0.0000000000000E+0	1.3770602820000E-9
1.5504709398066E+3	1.0110675900000E-6	0.0000000000000E+0	0.0000000000000E+0	3.8766265005000E-9
1.5504794515766E+3	9.5954053200000E-7	0.0000000000000E+0	0.0000000000000E+0	1.4053117130000E-9
1.5504879633466E+3	8.7214720100000E-7	0.0000000000000E+0	0.0000000000000E+0	3.7657838465000E-9
1.5504964751165E+3	6.9932443000000E-7	0.0000000000000E+0	0.0000000000000E+0	4.4605707510000E-9
1.5505049868865E+3	5.0233171500000E-7	0.0000000000000E+0	0.0000000000000E+0	1.6261252345000E-9
1.5505134986564E+3	6.1573491700000E-7	0.0000000000000E+0	0.0000000000000E+0	5.1359591270000E-9
1.5505220104264E+3	8.8472666800000E-7	0.0000000000000E+0	0.0000000000000E+0	3.7056045910000E-9
1.5505305221963E+3	1.0177437100000E-6	0.0000000000000E+0	0.0000000000000E+0	5.6366780925000E-9
1.5505390339663E+3	1.0796978400000E-6	0.0000000000000E+0	0.0000000000000E+0	1.6930717960000E-9
1.5505475457363E+3	1.0977993400000E-6	0.0000000000000E+0	0.0000000000000E+0	4.1064062195000E-9
1.5505560575062E+3	1.1048338300000E-6	0.0000000000000E+0	0.0000000000000E+0	1.3712376730000E-9
1.5505645692762E+3	1.0951110000000E-6	0.0000000000000E+0	0.0000000000000E+0	3.4763624610000E-9
