P=130uW, PolA Resonances Side(1um) and Top Coupled. 
Vpiezo(Time[s]orWavelength[nm]), Optical Power[W],Amplitude, phase, Secondary Power[W]
1.5505482720971E+3	1.0337026100000E-6	0.0000000000000E+0	0.0000000000000E+0	2.4083891325000E-9
1.5505496639525E+3	1.0483911000000E-6	0.0000000000000E+0	0.0000000000000E+0	2.9664195340000E-9
1.5505510558078E+3	1.0660642900000E-6	0.0000000000000E+0	0.0000000000000E+0	2.7569169160000E-9
1.5505524476632E+3	1.0802803100000E-6	0.0000000000000E+0	0.0000000000000E+0	1.6144823500000E-9
1.5505538395186E+3	1.0878524700000E-6	0.0000000000000E+0	0.0000000000000E+0	2.6449751575000E-9
1.5505552313740E+3	1.1000396200000E-6	0.0000000000000E+0	0.0000000000000E+0	3.3392780525000E-9
1.5505566232294E+3	1.1026961400000E-6	0.0000000000000E+0	0.0000000000000E+0	1.7881288295000E-9
1.5505580150848E+3	1.1101843900000E-6	0.0000000000000E+0	0.0000000000000E+0	1.0701191800000E-9
1.5505594069402E+3	1.1100443500000E-6	0.0000000000000E+0	0.0000000000000E+0	2.8562139190000E-9
1.5505607987956E+3	1.1125983000000E-6	0.0000000000000E+0	0.0000000000000E+0	2.7377935390000E-9
1.5505621906510E+3	1.1154210900000E-6	0.0000000000000E+0	0.0000000000000E+0	1.4538012255000E-9
1.5505635825064E+3	1.1126748300000E-6	0.0000000000000E+0	0.0000000000000E+0	1.4459321175000E-9
1.5505649743618E+3	1.1170657800000E-6	0.0000000000000E+0	0.0000000000000E+0	3.2485758305000E-9
1.5505663662172E+3	1.1128671400000E-6	0.0000000000000E+0	0.0000000000000E+0	1.9606956330000E-9
1.5505677580726E+3	1.1161248700000E-6	0.0000000000000E+0	0.0000000000000E+0	1.3959171005000E-9
1.5505691499280E+3	1.1114837300000E-6	0.0000000000000E+0	0.0000000000000E+0	2.4084732295000E-9
1.5505705417834E+3	1.1088850500000E-6	0.0000000000000E+0	0.0000000000000E+0	2.7753342565000E-9
