P=15uW, PolA Resonances Side(1um) and Top Coupled. 
Vpiezo(Time[s]orWavelength[nm]), Optical Power[W],Amplitude, phase, Secondary Power[W]
1.5296360684934E+3	7.8916060900000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5296460171947E+3	7.9842532300000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5296559658961E+3	7.8734326400000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5296659145974E+3	7.8687554800000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5296758632988E+3	7.8254902200000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5296858120001E+3	7.8133926000000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5296957607015E+3	7.7775477900000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5297057094028E+3	7.7796907100000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5297156581042E+3	7.7519112600000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5297256068055E+3	7.7383726200000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5297355555069E+3	7.6922233600000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5297455042082E+3	7.7019838800000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5297554529096E+3	7.6821110100000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5297654016109E+3	7.6699171000000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5297753503123E+3	7.6478663100000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5297852990136E+3	7.6389052800000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5297952477150E+3	7.6406974900000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5298051964163E+3	7.6435778500000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5298151451177E+3	7.6124702700000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5298250938190E+3	7.6076373800000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5298350425204E+3	7.5812975000000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5298449912217E+3	7.6087901900000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5298549399231E+3	7.6031568200000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5298648886244E+3	7.6182949400000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5298748373258E+3	7.6041485600000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5298847860271E+3	7.5902587000000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5298947347285E+3	7.5952532500000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5299046834298E+3	7.6031568200000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5299146321312E+3	7.6045009900000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5299245808325E+3	7.5951873600000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5299345295339E+3	7.5813639400000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5299444782352E+3	7.5750913500000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5299544269366E+3	7.5778749700000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5299643756379E+3	7.5723363000000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5299743243393E+3	7.5639855300000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5299842730406E+3	7.5322691300000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5299942217420E+3	7.5224120100000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5300041704433E+3	7.5042311800000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5300141191447E+3	7.4712398800000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5300240678460E+3	7.4251849300000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5300340165474E+3	7.3821720200000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5300439652487E+3	7.3300123200000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5300539139501E+3	7.2821642200000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5300638626514E+3	7.1813537400000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5300738113528E+3	7.1092182400000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5300837600541E+3	6.9737281000000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5300937087555E+3	6.8787393800000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5301036574568E+3	6.7563318400000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5301136061582E+3	6.6710286800000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5301235548595E+3	6.5747840000000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5301335035609E+3	6.5338415000000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5301434522622E+3	6.5144665800000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5301534009636E+3	6.5619609400000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5301633496649E+3	6.6221916000000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5301732983663E+3	6.7539173000000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5301832470676E+3	6.8447827200000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5301931957690E+3	7.0077806700000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5302031444703E+3	7.1356529900000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5302130931717E+3	7.2961462200000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5302230418730E+3	7.4037721000000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5302329905744E+3	7.5353105500000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5302429392757E+3	7.6242154300000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5302528879771E+3	7.7438462600000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5302628366784E+3	7.8099631000000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5302727853798E+3	7.9318317700000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5302827340811E+3	7.9665298700000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5302926827825E+3	8.0702781700000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5303026314838E+3	8.0911898100000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5303125801852E+3	8.1788068200000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5303225288865E+3	8.2020038700000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5303324775879E+3	8.2836507700000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5303424262892E+3	8.3203909600000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5303523749906E+3	8.4067611600000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5303623236919E+3	8.4283712600000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5303722723933E+3	8.5094685100000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5303822210946E+3	8.5090204600000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5303921697960E+3	8.5927004900000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5304021184973E+3	8.6159989100000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5304120671987E+3	8.6949616500000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5304220159000E+3	8.7230820500000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5304319646014E+3	8.7744813600000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5304419133027E+3	8.7911851300000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5304518620041E+3	8.8579440700000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5304618107054E+3	8.8595045800000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5304717594068E+3	8.9287354300000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5304817081081E+3	8.9408326900000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5304916568095E+3	9.0051226300000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5305016055108E+3	9.0279734600000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5305115542122E+3	9.0693048600000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5305215029135E+3	9.0917078600000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5305314516149E+3	9.1356177400000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5305414003162E+3	9.1504037200000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5305513490176E+3	9.1975633800000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5305612977189E+3	9.2153724200000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5305712464203E+3	9.2616340400000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5305811951216E+3	9.2671228600000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5305911438230E+3	9.2964712900000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5306010925243E+3	9.3326512300000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5306110412257E+3	9.3665902000000E-7	0.0000000000000E+0	0.0000000000000E+0
1.5306209899270E+3	9.3768953700000E-7	0.0000000000000E+0	0.0000000000000E+0
