P=260uW, Redo 3 from yesterday. PolA Resonances Side(1um) and Top Coupled. 
Vpiezo(Time[s]orWavelength[nm]), Optical Power[W],Amplitude, phase, Secondary Power[W]
1.5488452160757E+3	1.1366640300000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488457015031E+3	1.1206054300000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488461869305E+3	1.1478921000000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488466723579E+3	1.1497425900000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488471577853E+3	1.1464135100000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488476432127E+3	1.1436535700000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488481286401E+3	1.1435593400000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488486140675E+3	1.1433667300000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488490994949E+3	1.1443210500000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488495849223E+3	1.1426678700000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488500703497E+3	1.1386754700000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488505557771E+3	1.1374075700000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488510412045E+3	1.1383484900000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488515266319E+3	1.1366773500000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488520120593E+3	1.1342263600000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488524974867E+3	1.1310899700000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488529829141E+3	1.1285676000000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488534683415E+3	1.1291765700000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488539537689E+3	1.1272366800000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488544391963E+3	1.1232357800000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488549246237E+3	1.1201890200000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488554100511E+3	1.1187104500000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488558954785E+3	1.1180646500000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488563809059E+3	1.1154713600000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488568663333E+3	1.1115416100000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488573517607E+3	1.1091221300000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488578371881E+3	1.1077331700000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488583226155E+3	1.1070741200000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488588080429E+3	1.1051344600000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488592934703E+3	1.1019980900000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488597788977E+3	1.0987980100000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488602643251E+3	1.0972616700000E-6	0.0000000000000E+0	0.0000000000000E+0
1.5488607497525E+3	1.0966792000000E-6	0.0000000000000E+0	0.0000000000000E+0
